row_index,question_group,option,probs,confidence,true_class,accuracy,dataset,confidence_mean,accuracy_mean
2,26,Audi,0.14646814273082978,0.339158707528397,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,26,BMW,0.339158707528397,0.339158707528397,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,26,Chevrolet,0.14646400211384503,0.339158707528397,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,26,Dodge,0.14612268619365903,0.339158707528397,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,26,Ford,0.22178646143326913,0.339158707528397,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,30,Audi,0.1458866013621915,0.33889777857749,Dodge,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,30,BMW,0.14581539286205522,0.33889777857749,Dodge,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,30,Chevrolet,0.33889777857749,0.33889777857749,Dodge,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,30,Dodge,0.14604174787240037,0.33889777857749,Dodge,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,30,Ford,0.22335847932586295,0.33889777857749,Dodge,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,31,Audi,0.1464927207558253,0.33893723147533455,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,31,BMW,0.33893723147533455,0.33893723147533455,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,31,Chevrolet,0.1464316144127805,0.33893723147533455,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,31,Dodge,0.1460377025070278,0.33893723147533455,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,31,Ford,0.22210073084903187,0.33893723147533455,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,42,Audi,0.14597908446572708,0.3387901136296485,Chevrolet,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,42,BMW,0.14599535580706718,0.3387901136296485,Chevrolet,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,42,Chevrolet,0.3387901136296485,0.3387901136296485,Chevrolet,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,42,Dodge,0.14594150262506472,0.3387901136296485,Chevrolet,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,42,Ford,0.22329394347249262,0.3387901136296485,Chevrolet,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,58,Audi,0.14609909540021998,0.3389714239672144,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,58,BMW,0.1462094725033976,0.3389714239672144,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,58,Chevrolet,0.14589061224767672,0.3389714239672144,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,58,Dodge,0.3389714239672144,0.3389714239672144,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,58,Ford,0.22282939588149123,0.3389714239672144,Ford,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,72,Audi,0.1464500824301743,0.3391710521446536,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,72,BMW,0.14621324252533874,0.3391710521446536,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,72,Chevrolet,0.1463850396975675,0.3391710521446536,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,72,Dodge,0.221780583202266,0.3391710521446536,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,72,Ford,0.3391710521446536,0.3391710521446536,Chevrolet,0.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,75,Audi,0.14598676262749774,0.3387061568188864,Dodge,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,75,BMW,0.14606995261357963,0.3387061568188864,Dodge,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,75,Chevrolet,0.14615851102668445,0.3387061568188864,Dodge,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,75,Dodge,0.3387061568188864,0.3387061568188864,Dodge,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,75,Ford,0.22307861691335168,0.3387061568188864,Dodge,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,78,Audi,0.14620218831343995,0.3392030970237587,BMW,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,78,BMW,0.3392030970237587,0.3392030970237587,BMW,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,78,Chevrolet,0.14626471221494144,0.3392030970237587,BMW,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,78,Dodge,0.14588547726686704,0.3392030970237587,BMW,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
2,78,Ford,0.22244452518099272,0.3392030970237587,BMW,1.0,stanford_cars,0.3390170004490196,0.3157894736842105
3,10,Audi,0.32649068638112083,0.32649068638112083,Chevrolet,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,10,BMW,0.15073023697027313,0.32649068638112083,Chevrolet,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,10,Chevrolet,0.15019506078549794,0.32649068638112083,Chevrolet,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,10,Dodge,0.1506310055556238,0.32649068638112083,Chevrolet,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,10,Ford,0.22195301030748427,0.32649068638112083,Chevrolet,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,36,Audi,0.15083471732350373,0.32664774117154893,Audi,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,36,BMW,0.15055064596194206,0.32664774117154893,Audi,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,36,Chevrolet,0.1508270693477616,0.32664774117154893,Audi,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,36,Dodge,0.32664774117154893,0.32664774117154893,Audi,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,36,Ford,0.22113982619524375,0.32664774117154893,Audi,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,46,Audi,0.1506963244922136,0.326869581645826,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,46,BMW,0.15097918662412954,0.326869581645826,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,46,Chevrolet,0.15076746608928063,0.326869581645826,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,46,Dodge,0.22068744114855027,0.326869581645826,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,46,Ford,0.326869581645826,0.326869581645826,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,58,Audi,0.150491422012512,0.326935944631349,Ford,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,58,BMW,0.15097243726651371,0.326935944631349,Ford,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,58,Chevrolet,0.15038294239452255,0.326935944631349,Ford,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,58,Dodge,0.2212172536951028,0.326935944631349,Ford,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,58,Ford,0.326935944631349,0.326935944631349,Ford,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,60,Audi,0.1508563196881647,0.3268276992642408,Dodge,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,60,BMW,0.1506469596562667,0.3268276992642408,Dodge,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,60,Chevrolet,0.15043338568219938,0.3268276992642408,Dodge,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,60,Dodge,0.3268276992642408,0.3268276992642408,Dodge,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,60,Ford,0.22123563570912838,0.3268276992642408,Dodge,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,62,Audi,0.150831520266051,0.3269136765488645,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,62,BMW,0.1504323622876177,0.3269136765488645,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,62,Chevrolet,0.3269136765488645,0.3269136765488645,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,62,Dodge,0.15075504940813128,0.3269136765488645,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,62,Ford,0.22106739148933563,0.3269136765488645,Dodge,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,7,Audi,0.15066533216927327,0.3264737192791088,Chevrolet,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,7,BMW,0.15055916435292166,0.3264737192791088,Chevrolet,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,7,Chevrolet,0.3264737192791088,0.3264737192791088,Chevrolet,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,7,Dodge,0.15045581799316987,0.3264737192791088,Chevrolet,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,7,Ford,0.22184596620552638,0.3264737192791088,Chevrolet,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,74,Audi,0.15059876347243858,0.32677032526202016,Ford,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,74,BMW,0.15093482528914334,0.32677032526202016,Ford,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,74,Chevrolet,0.32677032526202016,0.32677032526202016,Ford,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,74,Dodge,0.1504969823825563,0.32677032526202016,Ford,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,74,Ford,0.22119910359384154,0.32677032526202016,Ford,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,78,Audi,0.15075635557654007,0.32667902222846734,BMW,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,78,BMW,0.15092184055054644,0.32667902222846734,BMW,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,78,Chevrolet,0.15049681469012643,0.32667902222846734,BMW,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,78,Dodge,0.22114596695431968,0.32667902222846734,BMW,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,78,Ford,0.32667902222846734,0.32667902222846734,BMW,0.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,9,Audi,0.32653364058803847,0.32653364058803847,Audi,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,9,BMW,0.1504730242203813,0.32653364058803847,Audi,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,9,Chevrolet,0.15037109096764756,0.32653364058803847,Audi,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,9,Dodge,0.1502840948366006,0.32653364058803847,Audi,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
3,9,Ford,0.2223381493873321,0.32653364058803847,Audi,1.0,stanford_cars,0.3266956077425031,0.39751552795031053
4,20,Audi,0.08785481701751398,0.5239539237301944,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,20,BMW,0.08752506431603031,0.5239539237301944,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,20,Chevrolet,0.5239539237301944,0.5239539237301944,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,20,Dodge,0.08767134651989468,0.5239539237301944,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,20,Ford,0.21299484841636657,0.5239539237301944,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,21,Audi,0.5241572552926343,0.5241572552926343,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,21,BMW,0.08766563306024554,0.5241572552926343,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,21,Chevrolet,0.08754860731258647,0.5241572552926343,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,21,Dodge,0.08748851237648506,0.5241572552926343,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,21,Ford,0.21313999195804859,0.5241572552926343,Dodge,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,27,Audi,0.08740141365517158,0.5238094807625291,BMW,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,27,BMW,0.08781221818101227,0.5238094807625291,BMW,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,27,Chevrolet,0.5238094807625291,0.5238094807625291,BMW,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,27,Dodge,0.08765231437610548,0.5238094807625291,BMW,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,27,Ford,0.21332457302518154,0.5238094807625291,BMW,0.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,36,Audi,0.523730952278297,0.523730952278297,Audi,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,36,BMW,0.0877890900080243,0.523730952278297,Audi,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,36,Chevrolet,0.08779480979547485,0.523730952278297,Audi,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,36,Dodge,0.08743892523069756,0.523730952278297,Audi,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,36,Ford,0.21324622268750623,0.523730952278297,Audi,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,6,Audi,0.08753176469019665,0.5233197982408785,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,6,BMW,0.08766713564672135,0.5233197982408785,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,6,Chevrolet,0.5233197982408785,0.5233197982408785,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,6,Dodge,0.08751785730739844,0.5233197982408785,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,6,Ford,0.21396344411480525,0.5233197982408785,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,63,Audi,0.08730879486358462,0.5231307899101263,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,63,BMW,0.08760832642232293,0.5231307899101263,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,63,Chevrolet,0.5231307899101263,0.5231307899101263,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
4,63,Dodge,0.08769185843834566,0.5231307899101263,Chevrolet,1.0,stanford_cars,0.5235293202018023,0.34545454545454546
